Lat,Long_,Deaths,Confirmed,Case_Fatality_Ratio
34.55151201,-83.29405315,179,7139,2.507353971
41.3070252,-104.6887497,0,0,1.01854521
43.19898042,-78.74777412,0,0,1.07120245
41.12464734,-81.53123079,0,0,1.307696729
38.78576239,-85.43633383,176,10847,1.622473577
38.03253032,-83.9145241,125,11065,1.12958612
54.1463177,47.2324921,0,0,2.121482214
48.68565745,-99.24564265,12,735,1.632653061
38.68672078,-85.74627859,116,9471,1.224666739
38.2379395,-84.87962551,186,17967,1.035231257
39.97015535,-103.202587,34,1225,2.775510204
32.18179341,-107.7508826,148,7911,1.870812792
51.6312684,136.121524,0,0,0.6912696835
9.7489,-83.7534,0,0,0.7785972737
25.20904673,-81.07812416,132,22238,0.5935785592
19.1738,-96.1342,0,0,7.472434155
31.72941803,-86.31593104,108,4582,2.357049323
45.42712824,-96.41403739,11,1720,0.6395348837
36.17007426,-86.78646056,0,0,0.7844720551
46.07028979,-85.04980537,38,2943,1.291199456
35.37235506,-95.66599306,129,5589,2.307692308
30.44396917,-83.47398594,103,6814,1.511371974
57.1134475,35.1744428,0,0,1.542340617
38.68861576,-87.4194665,163,13830,1.178550383
37.27029221,-92.46914488,93,4526,2.054340623
41.89277044,12.48366722,0,0,0.5397058545
31.35928155,-82.21598442,143,6312,2.265525982
45.55972701,-123.0955257,0,0,0.623842805
36.081519,-78.28708884,94,25688,0.3659296169
45.94464254,-123.0890898,115,10008,1.148965931
36.73874143,-84.48102924,90,7557,1.190948789
44.71710183,-95.86842453,31,3038,1.020408163
39.39133527,-88.80611122,81,7497,1.080288077
34.22604035,-84.1231513,0,0,0.6922265858
37.45475628,-84.6565327,146,8576,1.702425373
38.43542574,-78.87536254,174,14878,1.16943343
44.05996956,-69.54227124,42,6746,0.6225911651
18.428262,-66.397924,0,0,0.0
-13.2543,34.3015,0,0,3.043527545
37.25023553,-83.22922731,0,0,1.325145443
34.87844729,-95.25215049,41,2636,1.554797118
36.39593137,-79.77504841,0,0,1.18599187
43.19486375,-101.6665572,16,908,1.760176018
51.4982,31.2893,0,0,2.179838671
7.1986,-75.3412,0,0,1.957077434
35.40081878,-100.8129222,133,6931,1.918915019
-14.995827,-69.922726,0,0,6.208948304
4.0,-53.0,0,0,0.4199062107
37.09246661,-83.37999606,58,5079,1.141957078
38.42955355,-88.42586459,92,6488,1.418002466
45.41846568,-119.584546,37,3324,1.112781955
38.73564842,-77.80647472,160,16150,0.9907120743
9.145,40.4897,0,0,1.519103143
39.30394768,-120.7627281,132,21981,0.6005186297
41.00110782,-78.47592663,0,0,1.64294463
36.13248031,-84.64880098,95,7541,1.25977987
33.16887091,-92.59746952,0,0,1.825741142
67.1471631,74.3415488,0,0,0.7024716348
40.75182733,-75.30471829,0,0,1.235048337
37.57250606,-105.7885451,68,5781,1.176063646
63.1712,14.9592,0,0,0.6073220803
43.83353985,-83.04078453,161,9634,1.671164625
7.9463,-72.8988,0,0,4.147790033
45.12328869,-94.52839455,82,7008,1.169924383
44.06482372,-116.398376,85,4211,2.018522916
43.90451606,-107.680187,47,2726,1.723505684
44.58855102,-104.5697705,31,1543,2.007772021
39.28656773,-104.1358721,46,5773,0.796812749
42.28098405,-83.281255,0,0,1.698006571
55.4718033,44.0911594,0,0,2.355806827
45.84721541,-115.4634436,58,3538,1.639344262
35.27724699,-86.36230578,41,2661,1.540195342
42.18332217,-111.8149666,31,2561,1.210464662
43.98772283,-91.78081305,80,15543,0.5147011516
41.8357,-4.3976,0,0,1.106330743
36.71462476,-90.40421163,179,12093,1.480195154
37.40809042,-76.53524337,114,9215,1.236979167
38.41127108,-91.07522826,0,0,1.328828097
31.21444233,-88.63922281,60,3783,1.585623679
62.1542916,-163.3967883,15,4768,0.3145313483
58.3454,15.5198,0,0,0.9209341893
37.15772072,-91.40190382,42,1893,2.218700475
35.64003916,-80.52446628,0,0,1.255598209
48.72085833,-104.503829,13,890,1.460674157
41.27890281,-86.64686895,110,5472,2.010233918
-19.1834,-40.3089,0,0,1.139888485
31.56884708,-89.8267099,56,3534,1.584158416
37.75208676,-108.5211585,8,418,1.909307876
32.56483801,-95.83766469,0,0,2.395354464
35.39465006,-109.4892383,0,0,1.801291492
45.93955949,-108.2691486,0,0,1.190381241
39.01777974,-119.1870479,183,11998,1.525254209
41.64423868,-85.00101094,124,11157,1.111409877
45.13434354,-112.8984694,32,2443,1.30986492
36.74817177,-102.5173885,9,683,1.315789474
39.27432424,-88.2401158,39,3960,0.9848484848
36.78926125,-85.39050034,33,2690,1.226309922
38.30058422,-76.6062928,0,0,0.999292168
47.71701474,-98.90432337,6,876,0.6849315068
40.52418865,-97.14085859,18,4236,0.4248288884
36.48126404,-103.4709624,20,925,2.159827214
28.42270064,-99.75645095,51,6161,0.8277876968
38.71622686,-81.35243568,47,4378,1.073549566
40.59706922,-88.22350769,70,5368,1.303780965
30.78371028,-82.13951596,65,3425,1.897256276
37.78258621,-79.44262866,34,2603,1.305683564
38.21274277,-75.33200012,181,10585,1.709966934
44.39091534,-99.99661148,62,4956,1.251008878
44.60353043,-72.64356694,22,4306,0.510796378
41.64938475,-75.29956506,199,12882,1.544791181
32.0902519,-92.11752148,55,4357,1.26233647
40.40206612,-77.26297447,196,10224,1.916870416
18.335443,-67.23174,0,0,0.0
39.1435761,-92.69756691,35,2881,1.214434421
35.74989637,-81.70755735,0,0,1.147836152
37.28131268,-76.70905141,24,2212,1.084990958
35.90692775,-94.99980896,165,17038,0.9683666882
34.33358335,-79.96027485,0,0,1.545182801
32.77419582,-81.13845571,87,5866,1.483123082
35.04762133,-78.82623165,0,0,0.6504836126
41.16624273,-98.0374887,25,1948,1.283367556
37.57978556,-119.9073334,40,4462,0.896458987
38.47362326,-105.4399667,0,0,1.126760563
29.83791238,-84.82731662,57,3486,1.635111876
35.501942,-89.73694895,0,0,1.19562689
43.0022601,-78.19135193,0,0,1.263958768
37.51810645,-88.26873022,20,1420,1.408450704
46.29442881,-117.9051983,17,735,2.31292517
-0.8037,11.6094,0,0,0.6247447938
39.78465501,-99.34668865,32,1672,1.91273162
-5.4026,-36.9541,0,0,1.490814477
44.94562799,-91.8962481,81,15347,0.5277904476
37.75332999,-88.54119706,105,10162,1.033261169
42.74753117,-88.05941254,0,0,1.052977953
48.24977025,-99.96407787,32,1232,2.597402597
35.3997715,-110.3218983,0,0,2.028067954
46.45681054,-98.53542355,20,1149,1.740644038
30.93464824,-84.86823924,36,2430,1.481481481
30.91395822,-82.70432472,45,2416,1.861812164
37.71659336,-84.27220275,0,0,0.8905778603
43.37782951,-94.67858943,55,2640,2.082544491
36.72231125,-77.10642712,102,4348,2.345366751
48.24539665,-93.78352843,42,3587,1.170894898
57.7781976,39.0021095,0,0,1.523392122
30.51359752,-89.12467576,0,0,1.095839235
36.73066666,-80.73455942,162,9285,1.744749596
37.3153406,-104.0376458,51,4323,1.17946346
31.54892966,-82.8549206,0,0,2.60533104
18.7357,-70.1627,0,0,0.6653887075
46.40846929,-95.70835255,182,15884,1.145807101
38.51006137,-78.87260325,0,0,1.405557358
34.64244496,-79.1025053,0,0,1.151289761
35.60536161,-84.93076643,168,11671,1.439347958
39.63218457,-80.04766838,0,0,0.6867818898
47.90504893,-90.52629546,5,806,0.6195786865
51.9503,11.6923,0,0,0.6497376891
38.47889676,-98.75636726,123,7579,1.622905396
63.3233807,97.0979974,0,0,2.628244316
34.00267074,-85.18677781,0,0,1.565384331
48.82227976,-121.7490018,0,0,0.7411230388
33.77995024,-88.09668032,71,4609,1.540130152
37.05842757,-88.99427697,37,1707,2.167545401
37.50675523,-94.85245778,142,14831,0.9574539815
37.18497668,-77.22922187,84,11249,0.7467330429
36.6163024,-82.16359122,101,5928,1.703778677
42.58119713,-72.58602547,177,14351,1.233277592
29.90096506,-81.43589967,0,0,0.8597944369
-14.2938,-178.1165,7,3426,0.204260286
39.10235626,-85.26212744,160,10828,1.477529243
55.0343496,33.0192065,0,0,2.174061854
36.504479,138.985605,0,0,0.2139972587
-30.5595,22.9375,0,0,2.532869043
9.9456,-9.6966,0,0,1.219576027
42.67002716,-112.2233311,0,0,1.119927267
47.57992111,-95.37790562,32,2443,1.30986492
45.43019636,-100.0307514,28,1483,1.886792453
36.72292505,-88.65143315,0,0,1.510619204
35.7518,104.2861,2,1563,0.1279590531
37.53255773,-77.47966921,0,0,0.9022829243
33.76944049,-84.22396017,0,0,1.025400013
41.68447709,-80.10760592,0,0,1.46371718
34.15272415,-82.12715789,0,0,1.238924475
43.38713372,-111.6161537,0,0,0.8584547814
45.40194593,-68.65020455,0,0,1.055298769
-9.407125,-77.671795,0,0,4.643569056
31.18961454,-89.25832496,0,0,1.208255159
41.03299766,-95.61920963,46,3957,1.162496841
37.45939802,-88.88165419,42,5502,0.7633587786
35.92929884,-85.45591799,143,9724,1.470588235
39.23198845,-89.47809254,110,11947,0.9206561768
56.8796,24.6032,0,0,0.6327561379
39.3054,117.323,3,2913,0.1029866117
31.7793306,-84.14324253,112,8495,1.31826742
34.78897608,-84.74993177,0,0,1.529651119
39.44875482,-119.5250207,14,187,7.486631016
33.99148694,-83.71436292,0,0,1.107675447
35.23868267,-87.78644456,81,6710,1.207153502
13.1939,-59.5432,0,0,0.5383120883
30.20406249,-90.9132841,0,0,0.7052838478
37.8457799,-94.34127305,111,6028,1.841101344
44.41381872,-100.7349153,9,720,1.25
34.78144169,-85.99750489,0,0,1.422867105
24.2669,-98.8363,0,0,4.56701826
33.43443342,-79.33202141,0,0,1.23656475
34.027401,73.947253,0,0,1.788452864
32.40209349,-82.07702563,107,2518,4.249404289
52.9399,-106.4509,0,0,1.179923414
42.35122196,13.39843823,0,0,0.6026381951
40.86688146,-110.9535882,27,15752,0.1713959246
39.96991073,-90.24734436,37,5518,0.6705328017
40.78579374,-89.20973757,118,12358,0.9548470626
38.84315422,-81.11934872,15,2254,0.6654835847
38.71240969,-88.08475366,77,6148,1.252236136
36.51112084,-117.4111978,62,5875,1.055139551
58.424756,44.2533273,0,0,1.424235349
37.57242268,-78.52518834,61,4822,1.265035255
40.75326764,-91.95017958,28,1673,1.673640167
37.32533118,-84.92726209,83,5249,1.580952381
33.66926881,-80.77722168,61,3478,1.753881541
42.91296147,-96.97656917,26,3836,0.6777893639
41.29553751,-82.15083537,0,0,1.198412881
40.95610449,-87.39635768,74,3019,2.450331126
41.65943896,-108.8827882,136,12429,1.094127112
39.15509045,-119.7480219,0,0,1.338163969
30.01058447,-95.99011759,110,11420,0.963138079
40.47388153,-85.32499702,75,3579,2.095557418
45.21179252,-90.5004405,79,5684,1.389621812
40.6154815,-75.59435245,0,0,1.238546429
40.7249637,-103.110817,119,8555,1.39083684
39.20967886,-81.5162836,0,0,1.346411379
38.76529479,-91.16124662,112,9761,1.14730588
41.03023987,-76.66345939,96,5761,1.666088164
27.6104,111.7088,4,2982,0.1340931948
34.65329488,-120.0188492,0,0,0.6386307483
40.8554138,-84.591117,160,8126,1.968847352
32.59785413,-86.14415284,0,0,1.249048509
42.38979414,-96.0459439,0,0,1.086889776
19.0414,-98.2063,0,0,7.86315998
35.29631396,-90.77185818,100,5658,1.767408978
38.25271289,-94.34113157,102,4365,2.33623454
34.00715494,-106.9298354,100,4670,2.141327623
38.02097333,-87.86480429,61,7601,0.8024204157
18.223793,-65.909109,0,0,0.0
33.34598242,-89.24809382,36,2795,1.288014311
31.55147224,-90.10841127,57,4363,1.306141155
18.1124,79.0193,0,0,0.4885997357
38.53184419,-83.37735618,92,5572,1.651112706
54.7293041,21.1489473,0,0,1.050929251
46.2313018,45.3275745,0,0,1.420626896
32.39226291,-80.72619758,0,0,0.7720609261
35.612364,138.611489,0,0,0.1638130147
37.14994405,-96.2454192,22,981,2.240325866
30.53842039,-91.09777565,0,0,1.028251315
33.18104136,-100.7780939,4,220,1.818181818
42.38353877,-93.23654611,69,4981,1.385264003
-6.369028,34.888822,0,0,1.995230337
37.5620394,-100.8710738,14,1108,1.263537906
31.30375559,-100.982439,3,589,0.5084745763
37.89202088,-76.41949732,45,2639,1.704545455
43.67142874,-92.75234549,81,13619,0.5947136564
42.37428441,-73.20524838,0,0,1.301524811
30.78801353,-98.181887,178,13371,1.331139695
41.16278376,-73.75741653,0,0,0.8973814665
8.814,-74.7233,0,0,2.60117761
37.20530399,-77.39368102,150,9893,1.516223592
40.87595412,-102.3519227,13,570,2.276707531
40.61810999,-108.2070876,55,3660,1.50273224
35.792146,74.982138,191,12088,1.579948714
36.71225341,-85.71596443,89,4386,2.028721222
32.193204,131.299374,0,0,0.1958304891
38.88548175,-94.82250877,0,0,0.7609149273
40.36079813,-94.88133008,50,7165,0.6978367062
33.17823584,-99.73037358,40,1061,3.766478343
39.35107575,-101.0553705,31,2958,1.048005409
55.1694,23.8813,0,0,0.7358693469
32.37877812,-97.36615819,0,0,1.505405775
37.76707161,-75.63234615,115,8787,1.30860264
33.17402785,-102.3354521,85,2918,2.912954078
38.31690743,-83.05092385,121,11655,1.038181038
33.19153461,-91.7698471,80,6066,1.318608868
29.622098,-96.5273805,68,4364,1.558203483
32.78722382,-95.38236368,0,0,3.179433368
34.68270843,-80.70513032,0,0,0.9770922519
39.3999,-8.2245,0,0,0.4642906429
42.96927962,-114.8108306,61,3858,1.580720394
38.04264256,-116.4722702,0,0,3.347280335
12.5211,-69.9683,0,0,0.6399707442
43.75303583,-111.2056773,9,2918,0.3084304318
26.3351,17.228331,0,0,1.269242221
37.22078441,-88.71036614,72,4552,1.581374918
23.814082,87.979803,0,0,1.016311872
18.215046,-66.433604,0,0,0.0
37.65896829,-92.5888493,191,9463,2.018174134
44.03217337,-73.14130877,28,6836,0.4095962551
19.4969,-99.7233,0,0,6.682987695
36.26136216,-87.08903581,139,12871,1.079947168
42.45522056,-98.78402558,24,2472,0.9708737864
40.17642643,-98.50019851,14,786,1.778907243
35.18902527,-91.2439489,33,2256,1.462765957
44.40759555,-69.76738544,0,0,0.9953482008
39.11727348,-94.76378225,0,0,0.9613778512
52.9399,-73.5491,0,0,1.375009322
41.68378965,-94.50111014,48,2733,1.755669349
43.33433923,-84.0513121,0,0,1.758121122
36.75000327,-93.45256475,128,6836,1.872166155
39.47899078,-86.44573375,0,0,1.555438781
39.62002287,-85.4655599,60,5950,1.008374637
36.75733899,-119.6466953,0,0,0.9150031671
44.02211116,-93.58720034,43,6239,0.6892130149
53.7609,-98.8139,0,0,1.518497528
37.66954283,-106.9281698,4,293,1.360544218
-17.6797,-149.4068,0,0,0.83251023
37.21425819,-87.14632053,134,12972,1.032914515
36.94618528,-78.24133319,45,3241,1.388032079
34.09007427,-93.9934871,58,4572,1.268591426
43.71757685,-98.56050467,18,888,2.024746907
34.74023475,-88.23917219,123,7503,1.6391258
45.37790017,-85.19614053,68,5796,1.173020528
43.23870316,-90.93073686,32,5285,0.605487228
12.1165,-61.679,0,0,1.210579858
44.82367677,-94.27287017,120,12741,0.9418412997
44.35486835,-83.63484895,169,5594,3.021094029
46.26440649,-96.94852979,23,4693,0.4900916258
6.4238,-66.5897,0,0,1.059129269
31.0879489,-95.1367187,77,3163,2.433628319
38.955305,-84.96515993,27,2422,1.114369501
39.56647682,-75.94627411,0,0,1.429947771
37.23781842,-96.83776647,173,12309,1.405475668
39.41561583,-78.94104895,167,10016,1.667332268
33.47851918,-82.48252774,110,6055,1.816680429
31.36868194,-102.0423217,18,932,1.931330472
1.6508,10.2679,183,17186,1.064820202
-34.5755,-71.0022,0,0,1.296169964
45.30915495,-118.0068979,94,5774,1.627705628
40.52993007,-100.3924658,4,604,0.6622516556
45.86303537,-92.36711412,45,5028,0.8949880668
-32.5228,-55.7658,0,0,0.7420397369
37.81204314,-79.44605905,90,4945,1.820020222
40.09799248,-95.2163888,33,1302,2.532617038
42.85145728,-77.30874425,0,0,0.8245408363
43.06001295,-92.31773347,37,3126,1.183621241
18.173559,-66.161179,0,0,0.0
36.31149996,-98.53467076,41,2571,1.594710229
38.61056487,-85.33775972,47,2696,1.742677049
40.51943859,-80.57461608,149,8229,1.810669583
40.84339621,-83.30734173,110,6543,1.681061073
33.17320212,-102.8276433,42,1645,2.553191489
43.42574087,-89.94966132,159,20573,0.7728200642
32.01744532,-89.50644846,72,4900,1.469387755
37.73836671,-100.4369088,23,1399,1.642857143
33.07499881,-94.34646905,0,0,2.295830954
30.33225875,-81.66976468,0,0,1.212361151
34.485332,72.09169,0,0,2.83422769
40.72934187,-85.22132966,143,7386,1.935833221
39.77202286,-87.20375833,57,4556,1.250902093
33.17653242,-95.21917243,46,2606,1.765157329
34.61810501,-88.51986294,112,10001,1.119888011
43.82078483,-112.3131749,69,6774,1.018600531
42.63758421,-97.89178836,19,1900,1.0
39.3503437,-98.76753828,21,1002,2.095808383
42.3154,43.3569,0,0,0.9339771709
28.7158582,-81.24060348,0,0,0.9592868963
43.80025981,-89.04679553,71,6255,1.135091926
38.02644018,-119.9525093,0,0,1.215928082
39.04549684,-98.20756994,12,728,1.648351648
38.84541072,-83.4718964,161,8628,1.866017617
57.65529415,-153.7493579,12,5773,0.2078281954
33.21339719,-94.96797273,136,10090,1.347869177
18.010387,-66.256592,0,0,0.0
35.15253315,-76.66559823,37,3345,1.10612855
13.4443,144.7937,0,0,0.6840081881
52.8873315,33.415853,0,0,2.241496138
48.669,19.699,0,0,0.7837117386
39.71581067,-75.13995546,0,0,1.17351784
30.33060121,-82.28467476,150,10429,1.438297056
37.42823949,-83.68811419,32,2048,1.5625
35.40133773,-101.893964,0,0,1.819974035
56.9167446,41.4352137,0,0,2.453054144
35.52853208,-87.49022694,67,4055,1.652281134
32.90525627,-111.3449483,0,0,1.14870997
35.3506925,-83.83369267,31,2878,1.076762765
48.40035475,-117.8542701,163,9864,1.652306133
19.3139,-98.2404,0,0,5.457943272
32.9711,119.455,0,0,0.0
39.80343818,-74.96388753,0,0,1.192679668
35.29373559,-81.17477045,0,0,1.185300272
37.79990579,-82.51247478,51,4131,1.234567901
34.53704874,-93.65824478,64,1750,3.655054255
38.30393723,-87.58054938,158,13995,1.128962223
-52.368,-70.9863,0,0,1.153759483
40.99001837,-112.1139997,0,0,0.3781231189
40.47289135,-90.20862357,138,12468,1.106744727
36.68212094,-79.86352771,124,4418,2.806064721
30.74685667,-94.02667579,200,7996,2.501250625
29.3557301,-99.11030298,0,0,1.763919077
34.26268279,-85.21577392,0,0,1.778794232
39.41673394,-95.79356799,37,4583,0.8071553229
43.06422669,-118.9666306,41,1943,2.11013896
45.58015551,-103.4958629,3,217,1.376146789
32.87109387,-95.79232691,60,2222,2.699055331
41.75509713,-89.91556058,0,0,1.266153927
41.02958964,-93.32780803,33,2131,1.548568747
32.75310985,-98.31319001,158,7922,1.994445847
18.377805,-67.080952,0,0,0.0
30.26548745,-85.62122584,0,0,1.610565899
9.082,8.6753,0,0,1.184087071
40.00522157,-78.48998442,0,0,2.256532067
45.46248721,-123.712066,75,4919,1.524700142
41.16793482,-81.19735782,0,0,1.115311027
1.5533,110.3592,0,0,0.5510714076
36.9302832,-82.10095486,127,9080,1.398678414
40.82925852,-81.88844833,0,0,1.662860405
40.17626377,-97.59504381,13,1267,1.026045777
30.7954597,-85.21500423,0,0,1.681497746
42.03621213,-93.46499005,101,22879,0.4414528607
52.1307,-3.7837,0,0,1.244242522
31.868263,-85.3871286,103,7120,1.446629213
39.82799632,-97.65036709,21,1539,1.364522417
39.38154439,-94.77068479,106,12576,0.8428083009
38.16404586,-79.12461614,0,0,0.9823762543
40.03904563,-76.24770128,0,0,1.396787594
40.42162652,-77.97673273,0,0,2.011938979
34.69249168,-81.1583216,161,12247,1.314500327
18.459681,-67.120815,0,0,0.0
39.6013098,-94.40465394,130,5675,2.290345314
35.00292371,-93.41171338,117,7543,1.550901379
54.4419829,44.4661144,0,0,1.680267687
-23.6509,-70.3975,0,0,1.073822507
32.32743996,-98.83243566,118,3348,3.523439833
44.95856458,-87.30002707,86,8624,0.9972170686
32.96711864,-82.79357039,141,5030,2.802623733
33.41357794,-84.49089434,0,0,1.293778041
38.82708533,-82.31647569,136,10023,1.356743815
31.45628381,-105.388178,18,1158,1.554404145
32.97195142,-94.97790104,77,3501,2.199371608
37.36642393,-84.31176452,67,6429,1.041990669
34.91671958,-98.97720696,56,2327,2.405498282
48.34522353,-103.4793387,68,12019,0.5657708628
36.27829105,-100.8158184,49,2643,1.85395384
31.29633502,-82.87545866,57,2424,2.350515464
39.7420247,-84.64787018,0,0,1.805629315
37.55862897,-95.30670046,77,6022,1.278644968
40.6491767,-123.114713,23,1917,1.199165798
37.2288586,-98.68460053,12,1213,0.9884678748
41.9029,12.4534,0,0,0.0
41.13863784,-85.50791236,89,11252,0.7909401402
45.9048491,-86.9080745,181,12241,1.478637366
32.46325233,-82.92221316,0,0,2.018245439
35.66211129,-81.2132617,0,0,1.12275703
46.35821257,-101.6390013,11,543,2.022058824
0.436,-75.5277,0,0,3.610488262
36.85571651,-89.9444155,148,7066,2.094240838
44.67172617,-93.06299363,0,0,0.6535117856
29.20004,76.332824,0,0,1.013980322
37.29943898,-85.88461055,109,6702,1.626380185
23.424076,53.847818,0,0,0.2242150325
41.56896142,-101.6959559,1,33,2.941176471
38.66611652,-107.0320729,16,3927,0.4073319756
46.9291895,-122.8290656,0,0,0.7984193564
38.78369175,-97.65185177,0,0,1.606833522
35.85402722,-82.71346418,87,6173,1.409135083
29.27765923,-96.22319248,0,0,2.004256829
37.79344553,-87.57392021,181,17144,1.055762949
39.79067154,-95.14056866,39,2809,1.387900356
37.94163617,-93.3203037,59,2360,2.5
38.38482826,-93.79293734,92,6931,1.327178304
30.87967778,-84.57619536,141,8343,1.689837009
43.23929297,-103.5275691,44,2397,1.835627868
38.45413522,-76.02752426,114,9318,1.223307222
31.77527543,-84.44069698,71,2453,2.894415002
40.74324454,-92.86865906,79,3376,2.340047393
44.0165,21.0059,0,0,0.7163902228
31.43401703,-86.99320044,75,3454,2.171395483
-9.0238,-70.812,0,0,1.281495581
37.56213922,-82.74750924,0,0,1.487895603
40.17636348,-98.95299073,14,484,2.892561983
37.70820545,-83.0657714,61,5032,1.212000795
39.25305293,-76.93126208,0,0,0.7044415362
27.768456,96.384277,0,0,0.4425109507
34.13794553,-83.56814788,0,0,1.277522182
39.6429169,-90.47814431,14,1522,0.9192383454
37.70660776,-89.82741088,51,6197,0.8228460794
35.90230551,-96.37086028,0,0,1.617102919
29.98202582,-100.304252,11,575,1.913043478
40.34728141,-87.35602659,30,2343,1.280409731
19.449759,76.108221,0,0,1.824038541
36.94160441,-90.96051322,24,1694,1.416765053
38.814003,-77.08183073,0,0,0.4949488101
34.98960527,-80.52955873,0,0,0.6765882292
35.14867843,-83.41696617,133,9582,1.387874361
35.9109364,-92.69936482,52,2515,2.067594433
18.269035,-66.867236,0,0,0.0
32.73911281,-108.3827845,110,9663,1.138362827
41.82147784,-75.80071959,126,9830,1.281660055
32.73587756,-99.35401337,12,1088,1.101928375
35.07076,132.554064,193,139901,0.1379546965
31.67884782,-92.15907765,68,4982,1.364913689
55.76261984,-133.0511621,10,1808,0.5530973451
30.82210324,-90.71013176,25,2191,1.141031492
-9.421676,-76.040642,0,0,4.884658603
35.12245443,-84.52075859,89,5533,1.608530634
36.27167174,-90.09122243,134,9446,1.418589879
28.47048236,-96.61633945,54,6881,0.7846556234
33.89723187,-92.18537045,40,2623,1.524390244
30.33364686,-94.38931817,0,0,1.777530898
32.13675181,-91.67589857,191,8660,2.205542725
48.574,39.3078,0,0,2.988767134
36.36380466,-85.67239905,66,3817,1.729106628
35.1864775,-89.89692423,0,0,1.249660324
40.26549699,-74.22240686,0,0,1.086629829
36.96469836,-85.93338945,0,0,1.440291705
38.30292938,-96.59563862,9,787,1.14213198
40.27367263,-80.57915332,110,6223,1.767636188
39.75394919,-84.29050975,0,0,1.378465211
37.54567114,-85.70138352,78,4692,1.662404092
39.0032229,-87.75954624,48,7700,0.6232956759
42.59716886,-84.37472069,0,0,1.059912841
33.05867328,-82.41609057,118,4173,2.827024437
56.2784,15.018,0,0,0.6326338866
33.911879,135.505446,0,0,0.1957144079
37.52168356,-87.67989953,52,4802,1.082882132
42.2276921,-79.36691763,0,0,1.149106058
34.36398677,-89.95064249,179,12246,1.46170178
38.90417773,-77.01655992,0,0,0.8137911942
39.66437981,-86.84517605,135,10931,1.234909225
31.31925973,-95.42226208,116,4884,2.374616172
39.24976208,-76.04741541,74,3854,1.919584955
39.95998787,-105.0566324,128,18092,0.7074559222
36.28969086,-82.12588974,0,0,1.766852314
57.3708,14.3439,0,0,0.8461362323
37.50207671,-94.34757022,56,3306,1.693889897
52.600906,4.918688,0,0,0.2489025371
40.4168,-3.7038,0,0,1.024181832
33.08658803,-89.57838564,123,6591,1.866181156
37.431814,-93.8503345,47,1783,2.63600673
40.47942497,-93.02042674,26,1164,2.231759657
41.31735028,-80.76109643,0,0,1.942615149
43.64060976,-84.84664923,0,0,1.303611738
36.65677234,-81.23215889,89,5382,1.653353149
30.57933681,-95.16260304,109,6590,1.653770293
43.08177563,-93.2612239,180,12616,1.42675967
39.08990083,-77.63481877,0,0,0.4533829342
34.22772299,-90.60415045,135,7962,1.695340952
19.1959,109.7453,6,10435,0.05749329245
42.7764426,-94.20722537,42,3029,1.386138614
-0.0236,37.9062,0,0,1.660657197
44.22800938,-111.4809943,30,2396,1.252086811
35.8894,-5.3213,193,24571,0.7854468501
39.78470589,-98.21820662,16,940,1.70031881
44.02240351,-93.22627088,74,11837,0.6251584016
37.51328851,-78.24398086,29,1763,1.64399093
39.46811972,-80.88772676,33,2680,1.230883999
36.51072137,-106.6931674,160,13130,1.218490595
48.4711431,-118.5154041,32,1778,1.799775028
-8.8137,-36.9541,0,0,2.007035244
43.29123859,-86.15176712,0,0,1.477379584
41.40323442,-79.75845449,0,0,1.950642825
35.20614018,-96.94923008,0,0,1.173690734
44.76728382,-115.5676773,17,3077,0.5524861878
29.88548725,-96.27736949,83,6867,1.20867919
33.91514144,-108.4046587,22,521,4.214559387
46.49684637,-108.39498,31,1087,2.849264706
27.00156391,-99.16987152,56,4387,1.276498746
41.22703692,-97.13106306,18,2212,0.8137432188
47.51009045,-93.63092229,169,13254,1.27499057
40.91545395,-75.7068525,0,0,1.6861946
59.9606739,30.1586551,0,0,2.002062562
34.36975964,-86.30486727,0,0,1.273028682
38.47974157,-99.91547333,19,883,2.151755379
22.7709,-102.5832,0,0,4.872168925
31.53328528,-84.21722377,0,0,2.355241901
41.59761169,-85.85875695,0,0,1.284501238
46.8182,8.2275,0,0,0.3225354789
-3.3731,29.9189,38,52051,0.0730053217
45.93705297,-93.63236823,126,8237,1.529497451
32.09530039,-93.34213308,59,2501,2.359056377
47.14003705,-123.7820567,0,0,1.216907565
28.55364461,-82.42700204,0,0,2.36627484
42.6954,-1.6761,0,0,0.67697282
37.19175361,-98.07578384,29,1891,1.533580116
34.35687874,-89.48490961,187,18393,1.01663586
52.0269262,54.7276647,0,0,1.672254681
32.34569994,-93.05398492,116,4837,2.397684994
43.57723578,-73.03741676,87,16516,0.5267619278
39.82652589,-95.56421698,51,3118,1.635139468
39.10314817,-79.19440518,61,4679,1.303697371
36.90519407,-94.3394104,0,0,1.619822485
42.19837623,-74.96709306,87,9913,0.8776354282
30.57796289,-84.61915825,0,0,1.403715718
35.05704275,-83.74353633,50,3314,1.508750754
32.70847669,-93.33121835,199,14173,1.403979117
44.03554215,-94.06699781,118,20871,0.5653777969
39.48994426,-86.10149107,0,0,1.311773623
38.56443815,-95.28644341,100,8074,1.238390093
36.9302126,-80.36738849,53,3566,1.485842445
34.25157572,-90.28908,33,1800,1.833333333
52.3555,-1.1743,0,0,0.8858326649
38.9251277,-80.85952723,23,2525,0.910530483
48.26886249,-98.72223879,57,4224,1.349431818
53.087337,5.7925,0,0,0.2135421301
